Time - Stamp,IP Address,API-Endpoint,System Details,Parsed Timestamp,Method,Endpoint,Status Code,Browser,Operating System
[22/Mar/2025:12:26:34 +0200],127.0.0.3,POST /get_all_email_configuration 300 Redirect,Safari/2.2.4 (Linux Kernel 6.0),2025-03-22 12:26:34,POST,/get_all_email_configuration,300,Safari/2.2.4,Linux Kernel 6.0
[22/Mar/2025:12:26:43 +0000],127.0.0.1,OPTIONS /get_all_email_configuration 500 Internal Server Error,UNKNOWN (Ubuntu 22.04),2025-03-22 12:26:43,OPTIONS,/get_all_email_configuration,500,UNKNOWN,Ubuntu 22.04
[22/Mar/2025:12:28:07 +0200],127.0.0.3,GET /get_email_configuration 403 Forbidden,Chrome/3.0 (Mac OS Sequoia),2025-03-22 12:28:07,GET,/get_email_configuration,403,Chrome/3.0,Mac OS Sequoia
[22/Mar/2025:12:33:25 +0530],127.0.0.2,POST /email_configuration/audit/get_all 300 Redirect,UNKNOWN (Linux Kernel 6.0),2025-03-22 12:33:25,POST,/email_configuration/audit/get_all,300,UNKNOWN,Linux Kernel 6.0
[22/Mar/2025:12:38:22 -0500],127.0.0.3,POST /update_email_configuration 500 Internal Server Error,Safari/2.2.4 (Ubuntu 22.04),2025-03-22 12:38:22,POST,/update_email_configuration,500,Safari/2.2.4,Ubuntu 22.04
[22/Mar/2025:12:43:19 -0700],127.0.0.4,GET /email_configuration/unseen/get 500 Internal Server Error,UNKNOWN (UNKNOWN),2025-03-22 12:43:19,GET,/email_configuration/unseen/get,500,UNKNOWN,UNKNOWN
[22/Mar/2025:12:44:33 +0000],127.0.0.5,PUT /get_all_email_configuration 500 Internal Server Error,Mozilla/12.0 (Ubuntu 22.04),2025-03-22 12:44:33,PUT,/get_all_email_configuration,500,Mozilla/12.0,Ubuntu 22.04
[22/Mar/2025:12:46:44 -0700],127.0.0.1,POST /email_configuration/test 401 Unauthorized,Safari/2.2.4 (Linux Kernel 5.15),2025-03-22 12:46:44,POST,/email_configuration/test,401,Safari/2.2.4,Linux Kernel 5.15
[22/Mar/2025:12:51:07 +0000],127.0.0.4,POST /get_all_email_configuration 401 Unauthorized,Safari/2.2.4 (Ubuntu 22.04),2025-03-22 12:51:07,POST,/get_all_email_configuration,401,Safari/2.2.4,Ubuntu 22.04
[22/Mar/2025:12:51:16 -0500],127.0.0.3,OPTIONS /enable_poller 401 Unauthorized,Mozilla/12.0 (UNKNOWN),2025-03-22 12:51:16,OPTIONS,/enable_poller,401,Mozilla/12.0,UNKNOWN
[22/Mar/2025:12:55:41 -0500],127.0.0.1,GET /email_configuration/test 401 Unauthorized,UNKNOWN (Ubuntu 22.04),2025-03-22 12:55:41,GET,/email_configuration/test,401,UNKNOWN,Ubuntu 22.04
[22/Mar/2025:12:56:04 +0200],127.0.0.2,POST /create_email_configuration 202 OK,Safari/2.2.4 (UNKNOWN),2025-03-22 12:56:04,POST,/create_email_configuration,202,Safari/2.2.4,UNKNOWN
[22/Mar/2025:12:57:11 +0000],127.0.0.4,POST /create_email_configuration 200 OK,Chrome/67.1 (UNKNOWN),2025-03-22 12:57:11,POST,/create_email_configuration,200,Chrome/67.1,UNKNOWN
[22/Mar/2025:12:58:36 -0500],127.0.0.1,GET /email_configuration/test 300 Redirect,Mozilla/52.9 (UNKNOWN),2025-03-22 12:58:36,GET,/email_configuration/test,300,Mozilla/52.9,UNKNOWN
[22/Mar/2025:12:59:32 -0700],127.0.0.5,POST /disable_poller 400 Bad Request,Chrome/22.0 (Ubuntu 22.04),2025-03-22 12:59:32,POST,/disable_poller,400,Chrome/22.0,Ubuntu 22.04
[22/Mar/2025:13:01:15 -0500],127.0.0.4,POST /email_configuration/test 401 Unauthorized,Chrome/117.2 (Windows 7),2025-03-22 13:01:15,POST,/email_configuration/test,401,Chrome/117.2,Windows 7
[22/Mar/2025:13:02:46 +0200],127.0.0.5,POST /get_email_configuration 404 Not Found,UNKNOWN (Ubuntu 20.04),2025-03-22 13:02:46,POST,/get_email_configuration,404,UNKNOWN,Ubuntu 20.04
[22/Mar/2025:13:03:10 +0200],127.0.0.1,OPTIONS /get_all_email_configuration 202 OK,Mozilla/5.0 (Windows XP),2025-03-22 13:03:10,OPTIONS,/get_all_email_configuration,202,Mozilla/5.0,Windows XP
[22/Mar/2025:13:03:23 +0530],127.0.0.4,PUT /enable_poller 404 Not Found,UNKNOWN (Windows XP),2025-03-22 13:03:23,PUT,/enable_poller,404,UNKNOWN,Windows XP
[22/Mar/2025:13:04:32 +0530],127.0.0.2,PUT /update_email_configuration 404 Not Found,Chrome/88.0 (Linux Kernel 6.0),2025-03-22 13:04:32,PUT,/update_email_configuration,404,Chrome/88.0,Linux Kernel 6.0
[22/Mar/2025:13:10:10 -0500],127.0.0.1,OPTIONS /get_email_configuration 200 OK,Safari/2.2.4 (Ubuntu 20.04),2025-03-22 13:10:10,OPTIONS,/get_email_configuration,200,Safari/2.2.4,Ubuntu 20.04
[22/Mar/2025:13:12:12 -0500],127.0.0.1,OPTIONS /create_email_configuration 404 Not Found,Mozilla/5.0 (Mac OS Sequoia),2025-03-22 13:12:12,OPTIONS,/create_email_configuration,404,Mozilla/5.0,Mac OS Sequoia
[22/Mar/2025:13:12:57 -0700],127.0.0.3,GET /email_configuration/unseen/get 200 OK,Mozilla/39.0 (Ubuntu 22.04),2025-03-22 13:12:57,GET,/email_configuration/unseen/get,200,Mozilla/39.0,Ubuntu 22.04
[22/Mar/2025:13:14:32 +0200],127.0.0.4,POST /create_email_configuration 202 OK,Chrome/96.5 (Mac OS Ventura),2025-03-22 13:14:32,POST,/create_email_configuration,202,Chrome/96.5,Mac OS Ventura
[22/Mar/2025:13:15:46 +0000],127.0.0.2,PUT /get_all_email_configuration 400 Bad Request,Safari/2.2.4 (Windows XP),2025-03-22 13:15:46,PUT,/get_all_email_configuration,400,Safari/2.2.4,Windows XP
[22/Mar/2025:13:16:50 -0500],127.0.0.3,GET /enable_poller 200 OK,Chrome/5.1 (Linux Kernel 5.15),2025-03-22 13:16:50,GET,/enable_poller,200,Chrome/5.1,Linux Kernel 5.15
[22/Mar/2025:13:20:14 -0500],127.0.0.1,OPTIONS /email_configuration/audit/get_all 401 Unauthorized,UNKNOWN (UNKNOWN),2025-03-22 13:20:14,OPTIONS,/email_configuration/audit/get_all,401,UNKNOWN,UNKNOWN
[22/Mar/2025:13:23:51 +0000],127.0.0.2,OPTIONS /email_configuration/test 202 OK,Chrome/22.0 (UNKNOWN),2025-03-22 13:23:51,OPTIONS,/email_configuration/test,202,Chrome/22.0,UNKNOWN
[22/Mar/2025:13:24:43 +0000],127.0.0.3,PUT /update_email_configuration 202 OK,Safari/2.2.4 (Windows 7),2025-03-22 13:24:43,PUT,/update_email_configuration,202,Safari/2.2.4,Windows 7
[22/Mar/2025:13:26:34 -0500],127.0.0.4,OPTIONS /get_all_email_configuration 502 Bad Gateway,Mozilla/25.3 (Ubuntu 20.04),2025-03-22 13:26:34,OPTIONS,/get_all_email_configuration,502,Mozilla/25.3,Ubuntu 20.04
[22/Mar/2025:13:31:11 +0530],127.0.0.4,PUT /disable_poller 404 Not Found,Chrome/103.0 (UNKNOWN),2025-03-22 13:31:11,PUT,/disable_poller,404,Chrome/103.0,UNKNOWN
[22/Mar/2025:13:35:09 -0500],127.0.0.4,PUT /email_configuration/unseen/get 400 Bad Request,Chrome/4.2 (Windows 7),2025-03-22 13:35:09,PUT,/email_configuration/unseen/get,400,Chrome/4.2,Windows 7
[22/Mar/2025:13:41:23 -0700],127.0.0.4,GET /email_configuration/audit/get_all 403 Forbidden,Chrome/22.0 (UNKNOWN),2025-03-22 13:41:23,GET,/email_configuration/audit/get_all,403,Chrome/22.0,UNKNOWN
[22/Mar/2025:13:45:00 +0530],127.0.0.4,POST /create_email_configuration 200 OK,Chrome/67.1 (Mac OS Sequoia),2025-03-22 13:45:00,POST,/create_email_configuration,200,Chrome/67.1,Mac OS Sequoia
[22/Mar/2025:13:49:22 +0200],127.0.0.5,PUT /disable_poller 300 Redirect,Mozilla/52.9 (Ubuntu 22.04),2025-03-22 13:49:22,PUT,/disable_poller,300,Mozilla/52.9,Ubuntu 22.04
[22/Mar/2025:13:50:43 +0200],127.0.0.5,POST /disable_poller 403 Forbidden,Chrome/45.3 (Ubuntu 22.04),2025-03-22 13:50:43,POST,/disable_poller,403,Chrome/45.3,Ubuntu 22.04
[22/Mar/2025:13:56:00 +0000],127.0.0.3,POST /create_email_configuration 300 Redirect,Mozilla/39.0 (Linux Kernel 5.15),2025-03-22 13:56:00,POST,/create_email_configuration,300,Mozilla/39.0,Linux Kernel 5.15
[22/Mar/2025:13:58:31 +0530],127.0.0.3,OPTIONS /email_configuration/unseen/get 202 OK,Safari/2.2.4 (Windows 7),2025-03-22 13:58:31,OPTIONS,/email_configuration/unseen/get,202,Safari/2.2.4,Windows 7
[22/Mar/2025:14:03:06 +0000],127.0.0.4,POST /get_all_email_configuration 500 Internal Server Error,Mozilla/39.0 (UNKNOWN),2025-03-22 14:03:06,POST,/get_all_email_configuration,500,Mozilla/39.0,UNKNOWN
[22/Mar/2025:14:07:43 -0700],127.0.0.3,POST /update_email_configuration 300 Redirect,Chrome/96.5 (Linux Kernel 6.0),2025-03-22 14:07:43,POST,/update_email_configuration,300,Chrome/96.5,Linux Kernel 6.0
[22/Mar/2025:14:12:04 +0000],127.0.0.2,PUT /get_all_email_configuration 403 Forbidden,Chrome/88.0 (Ubuntu 20.04),2025-03-22 14:12:04,PUT,/get_all_email_configuration,403,Chrome/88.0,Ubuntu 20.04
[22/Mar/2025:14:14:08 +0000],127.0.0.2,POST /enable_poller 500 Internal Server Error,Mozilla/25.3 (UNKNOWN),2025-03-22 14:14:08,POST,/enable_poller,500,Mozilla/25.3,UNKNOWN
[22/Mar/2025:14:20:30 +0530],127.0.0.4,POST /email_configuration/audit/get_all 500 Internal Server Error,Mozilla/39.0 (Ubuntu 20.04),2025-03-22 14:20:30,POST,/email_configuration/audit/get_all,500,Mozilla/39.0,Ubuntu 20.04
[22/Mar/2025:14:26:22 -0500],127.0.0.2,POST /get_all_email_configuration 300 Redirect,Mozilla/52.9 (UNKNOWN),2025-03-22 14:26:22,POST,/get_all_email_configuration,300,Mozilla/52.9,UNKNOWN
[22/Mar/2025:14:28:43 -0700],127.0.0.1,GET /update_email_configuration 404 Not Found,Safari/2.2.4 (Ubuntu 20.04),2025-03-22 14:28:43,GET,/update_email_configuration,404,Safari/2.2.4,Ubuntu 20.04
[22/Mar/2025:14:33:36 +0530],127.0.0.2,GET /create_email_configuration 300 Redirect,Safari/2.2.4 (Linux Kernel 6.0),2025-03-22 14:33:36,GET,/create_email_configuration,300,Safari/2.2.4,Linux Kernel 6.0
[22/Mar/2025:14:35:04 +0000],127.0.0.3,PUT /email_configuration/unseen/get 500 Internal Server Error,UNKNOWN (Mac OS Ventura),2025-03-22 14:35:04,PUT,/email_configuration/unseen/get,500,UNKNOWN,Mac OS Ventura
[22/Mar/2025:14:37:57 +0200],127.0.0.4,PUT /email_configuration/test 300 Redirect,Chrome/4.2 (Mac OS Ventura),2025-03-22 14:37:57,PUT,/email_configuration/test,300,Chrome/4.2,Mac OS Ventura
[22/Mar/2025:14:39:11 +0530],127.0.0.2,POST /email_configuration/unseen/get 404 Not Found,Safari/2.2.4 (Mac OS Ventura),2025-03-22 14:39:11,POST,/email_configuration/unseen/get,404,Safari/2.2.4,Mac OS Ventura
[22/Mar/2025:14:45:38 -0700],127.0.0.3,POST /get_all_email_configuration 502 Bad Gateway,Mozilla/39.0 (Windows 7),2025-03-22 14:45:38,POST,/get_all_email_configuration,502,Mozilla/39.0,Windows 7
[22/Mar/2025:14:50:28 +0200],127.0.0.5,POST /update_email_configuration 403 Forbidden,UNKNOWN (Linux Kernel 5.15),2025-03-22 14:50:28,POST,/update_email_configuration,403,UNKNOWN,Linux Kernel 5.15
[22/Mar/2025:14:54:55 +0530],127.0.0.4,POST /email_configuration/test 200 OK,Mozilla/5.0 (UNKNOWN),2025-03-22 14:54:55,POST,/email_configuration/test,200,Mozilla/5.0,UNKNOWN
[22/Mar/2025:14:55:30 -0500],127.0.0.5,PUT /get_email_configuration 200 OK,Safari/2.2.4 (Ubuntu 22.04),2025-03-22 14:55:30,PUT,/get_email_configuration,200,Safari/2.2.4,Ubuntu 22.04
[22/Mar/2025:15:02:02 -0700],127.0.0.5,GET /email_configuration/audit/get_all 500 Internal Server Error,Safari/2.2.4 (UNKNOWN),2025-03-22 15:02:02,GET,/email_configuration/audit/get_all,500,Safari/2.2.4,UNKNOWN
[22/Mar/2025:15:06:00 +0530],127.0.0.4,PUT /email_configuration/audit/get_all 200 OK,Chrome/117.2 (Windows 11),2025-03-22 15:06:00,PUT,/email_configuration/audit/get_all,200,Chrome/117.2,Windows 11
[22/Mar/2025:15:12:05 +0000],127.0.0.2,OPTIONS /get_email_configuration 500 Internal Server Error,Chrome/67.1 (Windows 10),2025-03-22 15:12:05,OPTIONS,/get_email_configuration,500,Chrome/67.1,Windows 10
[22/Mar/2025:15:17:33 -0500],127.0.0.1,GET /get_all_email_configuration 404 Not Found,Mozilla/5.0 (Windows 11),2025-03-22 15:17:33,GET,/get_all_email_configuration,404,Mozilla/5.0,Windows 11
[22/Mar/2025:15:20:34 +0530],127.0.0.3,OPTIONS /email_configuration/test 401 Unauthorized,Mozilla/52.9 (Linux Kernel 6.0),2025-03-22 15:20:34,OPTIONS,/email_configuration/test,401,Mozilla/52.9,Linux Kernel 6.0
[22/Mar/2025:15:25:01 +0200],127.0.0.1,PUT /email_configuration/audit/get_all 500 Internal Server Error,Mozilla/25.3 (Windows 10),2025-03-22 15:25:01,PUT,/email_configuration/audit/get_all,500,Mozilla/25.3,Windows 10
[22/Mar/2025:15:30:09 +0000],127.0.0.4,PUT /get_all_email_configuration 200 OK,Mozilla/5.0 (Linux Kernel 6.0),2025-03-22 15:30:09,PUT,/get_all_email_configuration,200,Mozilla/5.0,Linux Kernel 6.0
[22/Mar/2025:15:31:28 -0500],127.0.0.5,OPTIONS /email_configuration/audit/get_all 403 Forbidden,Mozilla/52.9 (UNKNOWN),2025-03-22 15:31:28,OPTIONS,/email_configuration/audit/get_all,403,Mozilla/52.9,UNKNOWN
[22/Mar/2025:15:33:00 +0530],127.0.0.4,OPTIONS /create_email_configuration 404 Not Found,Chrome/4.2 (UNKNOWN),2025-03-22 15:33:00,OPTIONS,/create_email_configuration,404,Chrome/4.2,UNKNOWN
[22/Mar/2025:15:35:19 +0200],127.0.0.5,GET /email_configuration/audit/get_all 400 Bad Request,Chrome/5.1 (Ubuntu 22.04),2025-03-22 15:35:19,GET,/email_configuration/audit/get_all,400,Chrome/5.1,Ubuntu 22.04
[22/Mar/2025:15:41:03 +0530],127.0.0.2,GET /update_email_configuration 300 Redirect,Safari/2.2.4 (Mac OS Sequoia),2025-03-22 15:41:03,GET,/update_email_configuration,300,Safari/2.2.4,Mac OS Sequoia
[22/Mar/2025:15:44:47 +0530],127.0.0.2,POST /email_configuration/unseen/get 202 OK,Chrome/45.3 (Linux Kernel 6.0),2025-03-22 15:44:47,POST,/email_configuration/unseen/get,202,Chrome/45.3,Linux Kernel 6.0
[22/Mar/2025:15:51:22 +0200],127.0.0.2,PUT /create_email_configuration 404 Not Found,Safari/2.2.4 (Windows 11),2025-03-22 15:51:22,PUT,/create_email_configuration,404,Safari/2.2.4,Windows 11
[22/Mar/2025:15:56:18 -0500],127.0.0.4,OPTIONS /get_all_email_configuration 502 Bad Gateway,Chrome/45.3 (UNKNOWN),2025-03-22 15:56:18,OPTIONS,/get_all_email_configuration,502,Chrome/45.3,UNKNOWN
[22/Mar/2025:16:02:29 +0200],127.0.0.2,POST /get_all_email_configuration 502 Bad Gateway,Mozilla/5.0 (Mac OS Sequoia),2025-03-22 16:02:29,POST,/get_all_email_configuration,502,Mozilla/5.0,Mac OS Sequoia
[22/Mar/2025:16:03:39 +0000],127.0.0.2,GET /email_configuration/test 502 Bad Gateway,Mozilla/39.0 (Windows 10),2025-03-22 16:03:39,GET,/email_configuration/test,502,Mozilla/39.0,Windows 10
[22/Mar/2025:16:09:50 +0000],127.0.0.5,GET /create_email_configuration 401 Unauthorized,Mozilla/25.3 (Windows XP),2025-03-22 16:09:50,GET,/create_email_configuration,401,Mozilla/25.3,Windows XP
[22/Mar/2025:16:10:59 +0000],127.0.0.4,POST /disable_poller 403 Forbidden,Chrome/96.5 (UNKNOWN),2025-03-22 16:10:59,POST,/disable_poller,403,Chrome/96.5,UNKNOWN
[22/Mar/2025:16:12:36 +0530],127.0.0.3,OPTIONS /email_configuration/unseen/get 403 Forbidden,UNKNOWN (Ubuntu 20.04),2025-03-22 16:12:36,OPTIONS,/email_configuration/unseen/get,403,UNKNOWN,Ubuntu 20.04
[22/Mar/2025:16:18:44 -0500],127.0.0.2,POST /email_configuration/test 202 OK,Safari/2.2.4 (Linux Kernel 6.0),2025-03-22 16:18:44,POST,/email_configuration/test,202,Safari/2.2.4,Linux Kernel 6.0
[22/Mar/2025:16:19:42 +0000],127.0.0.2,GET /email_configuration/audit/get_all 300 Redirect,Chrome/45.3 (Linux Kernel 6.0),2025-03-22 16:19:42,GET,/email_configuration/audit/get_all,300,Chrome/45.3,Linux Kernel 6.0
[22/Mar/2025:16:25:59 +0000],127.0.0.3,OPTIONS /email_configuration/unseen/get 502 Bad Gateway,Safari/2.2.4 (UNKNOWN),2025-03-22 16:25:59,OPTIONS,/email_configuration/unseen/get,502,Safari/2.2.4,UNKNOWN
[22/Mar/2025:16:29:00 +0530],127.0.0.5,GET /update_email_configuration 404 Not Found,Mozilla/52.9 (Linux Kernel 6.0),2025-03-22 16:29:00,GET,/update_email_configuration,404,Mozilla/52.9,Linux Kernel 6.0
[22/Mar/2025:16:33:43 -0500],127.0.0.5,GET /email_configuration/test 200 OK,Safari/2.2.4 (Linux Kernel 6.0),2025-03-22 16:33:43,GET,/email_configuration/test,200,Safari/2.2.4,Linux Kernel 6.0
[22/Mar/2025:16:38:24 +0200],127.0.0.5,PUT /email_configuration/test 400 Bad Request,UNKNOWN (UNKNOWN),2025-03-22 16:38:24,PUT,/email_configuration/test,400,UNKNOWN,UNKNOWN
[22/Mar/2025:16:44:01 -0500],127.0.0.1,PUT /get_all_email_configuration 403 Forbidden,Safari/2.2.4 (UNKNOWN),2025-03-22 16:44:01,PUT,/get_all_email_configuration,403,Safari/2.2.4,UNKNOWN
[22/Mar/2025:16:45:05 -0700],127.0.0.4,OPTIONS /get_all_email_configuration 502 Bad Gateway,Mozilla/25.3 (UNKNOWN),2025-03-22 16:45:05,OPTIONS,/get_all_email_configuration,502,Mozilla/25.3,UNKNOWN
[22/Mar/2025:16:45:36 -0500],127.0.0.2,OPTIONS /get_all_email_configuration 200 OK,Chrome/67.1 (Mac OS Ventura),2025-03-22 16:45:36,OPTIONS,/get_all_email_configuration,200,Chrome/67.1,Mac OS Ventura
[22/Mar/2025:16:46:34 +0530],127.0.0.1,PUT /email_configuration/audit/get_all 300 Redirect,UNKNOWN (Ubuntu 20.04),2025-03-22 16:46:34,PUT,/email_configuration/audit/get_all,300,UNKNOWN,Ubuntu 20.04
[22/Mar/2025:16:52:31 -0500],127.0.0.2,GET /email_configuration/audit/get_all 404 Not Found,Safari/2.2.4 (Mac OS Ventura),2025-03-22 16:52:31,GET,/email_configuration/audit/get_all,404,Safari/2.2.4,Mac OS Ventura
[22/Mar/2025:16:53:08 +0200],127.0.0.5,POST /update_email_configuration 401 Unauthorized,Mozilla/12.0 (Mac OS Ventura),2025-03-22 16:53:08,POST,/update_email_configuration,401,Mozilla/12.0,Mac OS Ventura
[22/Mar/2025:16:56:25 -0500],127.0.0.1,POST /email_configuration/test 403 Forbidden,Chrome/88.0 (Ubuntu 22.04),2025-03-22 16:56:25,POST,/email_configuration/test,403,Chrome/88.0,Ubuntu 22.04
[22/Mar/2025:16:58:39 +0200],127.0.0.1,PUT /email_configuration/audit/get_all 202 OK,Mozilla/5.0 (Windows XP),2025-03-22 16:58:39,PUT,/email_configuration/audit/get_all,202,Mozilla/5.0,Windows XP
[22/Mar/2025:17:04:40 +0200],127.0.0.2,PUT /get_all_email_configuration 200 OK,UNKNOWN (Windows 7),2025-03-22 17:04:40,PUT,/get_all_email_configuration,200,UNKNOWN,Windows 7
[22/Mar/2025:17:10:18 +0000],127.0.0.5,POST /get_all_email_configuration 300 Redirect,UNKNOWN (Ubuntu 20.04),2025-03-22 17:10:18,POST,/get_all_email_configuration,300,UNKNOWN,Ubuntu 20.04
[22/Mar/2025:17:12:04 +0000],127.0.0.2,OPTIONS /get_email_configuration 404 Not Found,Chrome/4.2 (Ubuntu 22.04),2025-03-22 17:12:04,OPTIONS,/get_email_configuration,404,Chrome/4.2,Ubuntu 22.04
[22/Mar/2025:17:16:50 +0200],127.0.0.5,GET /disable_poller 300 Redirect,Chrome/2.1 (Windows XP),2025-03-22 17:16:50,GET,/disable_poller,300,Chrome/2.1,Windows XP
[22/Mar/2025:17:22:13 +0000],127.0.0.3,POST /update_email_configuration 300 Redirect,Mozilla/5.0 (UNKNOWN),2025-03-22 17:22:13,POST,/update_email_configuration,300,Mozilla/5.0,UNKNOWN
[22/Mar/2025:17:28:04 -0500],127.0.0.2,GET /disable_poller 502 Bad Gateway,Chrome/5.1 (Mac OS Sequoia),2025-03-22 17:28:04,GET,/disable_poller,502,Chrome/5.1,Mac OS Sequoia
[22/Mar/2025:17:28:50 -0500],127.0.0.3,OPTIONS /email_configuration/audit/get_all 401 Unauthorized,UNKNOWN (Windows XP),2025-03-22 17:28:50,OPTIONS,/email_configuration/audit/get_all,401,UNKNOWN,Windows XP
[22/Mar/2025:17:34:48 +0000],127.0.0.4,GET /email_configuration/audit/get_all 404 Not Found,Safari/2.2.4 (Windows XP),2025-03-22 17:34:48,GET,/email_configuration/audit/get_all,404,Safari/2.2.4,Windows XP
[22/Mar/2025:17:38:20 -0700],127.0.0.2,GET /get_all_email_configuration 400 Bad Request,UNKNOWN (Mac OS Sequoia),2025-03-22 17:38:20,GET,/get_all_email_configuration,400,UNKNOWN,Mac OS Sequoia
[22/Mar/2025:17:40:18 +0000],127.0.0.3,GET /email_configuration/audit/get_all 500 Internal Server Error,Safari/2.2.4 (Ubuntu 22.04),2025-03-22 17:40:18,GET,/email_configuration/audit/get_all,500,Safari/2.2.4,Ubuntu 22.04
[22/Mar/2025:17:42:16 +0530],127.0.0.1,GET /get_email_configuration 401 Unauthorized,Safari/2.2.4 (Windows 10),2025-03-22 17:42:16,GET,/get_email_configuration,401,Safari/2.2.4,Windows 10
[22/Mar/2025:17:44:35 +0200],127.0.0.5,OPTIONS /email_configuration/test 404 Not Found,Safari/2.2.4 (UNKNOWN),2025-03-22 17:44:35,OPTIONS,/email_configuration/test,404,Safari/2.2.4,UNKNOWN
[22/Mar/2025:17:49:52 +0530],127.0.0.5,OPTIONS /email_configuration/audit/get_all 502 Bad Gateway,Chrome/2.1 (Windows XP),2025-03-22 17:49:52,OPTIONS,/email_configuration/audit/get_all,502,Chrome/2.1,Windows XP
[22/Mar/2025:17:51:48 -0700],127.0.0.5,PUT /email_configuration/test 502 Bad Gateway,Safari/2.2.4 (UNKNOWN),2025-03-22 17:51:48,PUT,/email_configuration/test,502,Safari/2.2.4,UNKNOWN
[22/Mar/2025:17:54:18 -0700],127.0.0.1,GET /update_email_configuration 200 OK,Chrome/22.0 (Linux Kernel 5.15),2025-03-22 17:54:18,GET,/update_email_configuration,200,Chrome/22.0,Linux Kernel 5.15
[22/Mar/2025:17:54:35 -0700],127.0.0.2,POST /email_configuration/unseen/get 200 OK,Chrome/96.5 (UNKNOWN),2025-03-22 17:54:35,POST,/email_configuration/unseen/get,200,Chrome/96.5,UNKNOWN
[22/Mar/2025:18:00:42 -0700],127.0.0.4,GET /email_configuration/unseen/get 200 OK,Safari/2.2.4 (UNKNOWN),2025-03-22 18:00:42,GET,/email_configuration/unseen/get,200,Safari/2.2.4,UNKNOWN
[22/Mar/2025:18:05:52 +0000],127.0.0.2,GET /create_email_configuration 502 Bad Gateway,Chrome/22.0 (Ubuntu 20.04),2025-03-22 18:05:52,GET,/create_email_configuration,502,Chrome/22.0,Ubuntu 20.04
[22/Mar/2025:18:11:55 -0500],127.0.0.5,PUT /email_configuration/unseen/get 403 Forbidden,UNKNOWN (Mac OS Ventura),2025-03-22 18:11:55,PUT,/email_configuration/unseen/get,403,UNKNOWN,Mac OS Ventura
[22/Mar/2025:18:12:37 +0000],127.0.0.1,POST /get_all_email_configuration 200 OK,UNKNOWN (Ubuntu 22.04),2025-03-22 18:12:37,POST,/get_all_email_configuration,200,UNKNOWN,Ubuntu 22.04
[22/Mar/2025:18:15:43 -0500],127.0.0.4,OPTIONS /update_email_configuration 500 Internal Server Error,Safari/2.2.4 (Ubuntu 22.04),2025-03-22 18:15:43,OPTIONS,/update_email_configuration,500,Safari/2.2.4,Ubuntu 22.04
[22/Mar/2025:18:16:09 -0500],127.0.0.1,POST /email_configuration/audit/get_all 202 OK,UNKNOWN (Windows 7),2025-03-22 18:16:09,POST,/email_configuration/audit/get_all,202,UNKNOWN,Windows 7
[22/Mar/2025:18:17:13 -0700],127.0.0.5,OPTIONS /update_email_configuration 502 Bad Gateway,Safari/2.2.4 (Mac OS Ventura),2025-03-22 18:17:13,OPTIONS,/update_email_configuration,502,Safari/2.2.4,Mac OS Ventura
[22/Mar/2025:18:20:12 +0530],127.0.0.3,OPTIONS /get_all_email_configuration 401 Unauthorized,Safari/2.2.4 (Windows 7),2025-03-22 18:20:12,OPTIONS,/get_all_email_configuration,401,Safari/2.2.4,Windows 7
[22/Mar/2025:18:21:43 +0530],127.0.0.4,OPTIONS /enable_poller 401 Unauthorized,Safari/2.2.4 (Mac OS Sequoia),2025-03-22 18:21:43,OPTIONS,/enable_poller,401,Safari/2.2.4,Mac OS Sequoia
[22/Mar/2025:18:25:23 -0700],127.0.0.1,OPTIONS /get_email_configuration 403 Forbidden,Chrome/4.2 (Ubuntu 20.04),2025-03-22 18:25:23,OPTIONS,/get_email_configuration,403,Chrome/4.2,Ubuntu 20.04
[22/Mar/2025:18:27:35 +0000],127.0.0.2,GET /email_configuration/unseen/get 404 Not Found,Safari/2.2.4 (Linux Kernel 5.15),2025-03-22 18:27:35,GET,/email_configuration/unseen/get,404,Safari/2.2.4,Linux Kernel 5.15
[22/Mar/2025:18:29:35 +0200],127.0.0.2,POST /get_all_email_configuration 500 Internal Server Error,Chrome/22.0 (UNKNOWN),2025-03-22 18:29:35,POST,/get_all_email_configuration,500,Chrome/22.0,UNKNOWN
[22/Mar/2025:18:34:31 +0530],127.0.0.4,GET /email_configuration/audit/get_all 400 Bad Request,UNKNOWN (Mac OS Ventura),2025-03-22 18:34:31,GET,/email_configuration/audit/get_all,400,UNKNOWN,Mac OS Ventura
[22/Mar/2025:18:37:05 +0000],127.0.0.3,OPTIONS /email_configuration/audit/get_all 401 Unauthorized,UNKNOWN (Linux Kernel 5.15),2025-03-22 18:37:05,OPTIONS,/email_configuration/audit/get_all,401,UNKNOWN,Linux Kernel 5.15
